일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"2016/01/14","38450","-1250","-3.15","39800","39800","37950","59021","2266389250","586069126500","15242370"
"2016/01/13","39700","-600","-1.49","40300","40550","39700","28334","1130599700","605122089000","15242370"
"2016/01/12","40300","100","0.25","40400","40850","40300","17599","711578100","614267511000","15242370"
"2016/01/11","40200","-1350","-3.25","41000","41850","40200","29486","1204862150","612743274000","15242370"
"2016/01/08","41550","-1400","-3.26","42650","42650","41500","29726","1245031600","633320473500","15242370"
"2016/01/07","42950","-250","-0.58","42950","43050","42000","24250","1028919750","654659791500","15242370"
"2016/01/06","43200","200","0.47","43350","43650","42950","20081","868109100","658470384000","15242370"
"2016/01/05","43000","-1800","-4.02","44700","44850","43000","44315","1920543350","655421910000","15242370"
"2016/01/04","44800","-2100","-4.48","47400","47400","44600","21013","948401050","682858176000","15242370"
"2015/12/30","46900","500","1.08","46400","46900","45550","29780","1385628300","714867153000","15242370"
"2015/12/29","46400","800","1.75","44750","46400","44750","14750","673236050","707245968000","15242370"
"2015/12/28","45600","100","0.22","45950","46000","45050","18688","848473250","695052072000","15242370"
"2015/12/24","45500","-400","-0.87","45700","45950","44500","18454","836700250","693527835000","15242370"
"2015/12/23","45900","-100","-0.22","45150","46350","45150","18332","841030300","699624783000","15242370"
"2015/12/22","46000","-300","-0.65","46500","46550","45700","14740","677653000","701149020000","15242370"
"2015/12/21","46300","1300","2.89","44600","46300","44500","28293","1300022650","705721731000","15242370"
"2015/12/18","45000","600","1.35","44200","45400","43550","20434","919395300","685906650000","15242370"
"2015/12/17","44400","900","2.07","44600","44600","43550","15617","687916450","676761228000","15242370"
"2015/12/16","43500","500","1.16","43200","43600","42850","12410","535078750","663043095000","15242370"
"2015/12/15","43000","100","0.23","42700","43200","42500","7909","339606000","655421910000","15242370"
"2015/12/14","42900","-600","-1.38","43250","43500","42100","8358","359573950","653897673000","15242370"
"2015/12/11","43500","-400","-0.91","43850","44000","43300","19323","845661300","663043095000","15242370"
"2015/12/10","43900","1300","3.05","42650","43900","42650","17943","781763450","669140043000","15242370"
"2015/12/09","42600","250","0.59","41950","43700","41950","18020","778650950","649324962000","15242370"
"2015/12/08","42350","250","0.59","42100","42500","41750","14439","608268900","645514369500","15242370"
"2015/12/07","42100","0","0.00","41700","42350","41650","6168","258699450","641703777000","15242370"
"2015/12/04","42100","-400","-0.94","42450","42450","41800","16732","702579300","641703777000","15242370"
"2015/12/03","42500","-200","-0.47","43050","43050","42200","6541","277336200","647800725000","15242370"
"2015/12/02","42700","-700","-1.61","43600","43650","42050","17604","756815300","650849199000","15242370"
"2015/12/01","43400","450","1.05","42750","43650","42200","18387","788899650","661518858000","15242370"
"2015/11/30","42950","-100","-0.23","43250","43250","41850","18360","776865050","654659791500","15242370"
"2015/11/27","43050","-600","-1.37","43800","43800","42600","21506","924332550","656184028500","15242370"
"2015/11/26","43650","450","1.04","43100","44150","43100","20173","880283250","665329450500","15242370"
"2015/11/25","43200","-150","-0.35","43300","44000","43100","18235","794535350","658470384000","15242370"
"2015/11/24","43350","500","1.17","42850","43400","42250","11836","508635700","660756739500","15242370"
"2015/11/23","42850","850","2.02","42500","43500","41800","23113","987156800","653135554500","15242370"
"2015/11/20","42000","200","0.48","42100","42450","41200","9920","414262100","640179540000","15242370"
"2015/11/19","41800","-150","-0.36","42350","42350","41500","22296","929780050","637131066000","15242370"
"2015/11/18","41950","-450","-1.06","42950","42950","40500","24038","1004371000","639417421500","15242370"
"2015/11/17","42400","450","1.07","41700","42950","41700","25157","1064741650","646276488000","15242370"
"2015/11/16","41950","-400","-0.94","42400","42500","40500","45770","1896317350","639417421500","15242370"
"2015/11/13","42350","-800","-1.85","42750","43150","42300","22605","964305450","645514369500","15242370"
"2015/11/12","43150","-1100","-2.49","44600","44600","43050","16013","696553050","657708265500","15242370"
"2015/11/11","44250","950","2.19","42350","44500","42350","37867","1651573250","674474872500","15242370"
"2015/11/10","43300","900","2.12","41950","43400","41950","33366","1421181100","659994621000","15242370"
"2015/11/09","42400","-250","-0.59","42650","42850","42000","24477","1039750850","646276488000","15242370"
"2015/11/06","42650","50","0.12","43700","43700","42250","15297","651029400","650087080500","15242370"
"2015/11/05","42600","-100","-0.23","42900","42900","42300","11391","483516400","649324962000","15242370"
"2015/11/04","42700","-150","-0.35","42850","43150","42350","12731","542804200","650849199000","15242370"
"2015/11/03","42850","-600","-1.38","43650","43700","42750","13193","566776600","653135554500","15242370"
"2015/11/02","43450","-300","-0.69","43250","43750","42750","17760","767069200","662280976500","15242370"
"2015/10/30","43750","850","1.98","42900","44250","41600","25424","1103650300","666853687500","15242370"
"2015/10/29","42900","100","0.23","43400","43550","41900","45975","1947136850","653897673000","15242370"
"2015/10/28","42800","900","2.15","42350","42950","42050","67884","2873247850","652373436000","15242370"
"2015/10/27","41900","-1100","-2.56","42850","43000","41850","26121","1102409450","638655303000","15242370"
"2015/10/26","43000","100","0.23","43150","43400","43000","7957","343469950","655421910000","15242370"
"2015/10/23","42900","50","0.12","43100","43450","42100","31337","1335774650","653897673000","15242370"
"2015/10/22","42850","-450","-1.04","43700","43700","42800","13704","589865650","653135554500","15242370"
"2015/10/21","43300","-1300","-2.91","44800","44800","43050","77772","3383675650","659994621000","15242370"
"2015/10/20","44600","400","0.90","44250","44750","44150","14118","628497400","679809702000","15242370"
"2015/10/19","44200","900","2.08","43450","44500","43450","14076","619701750","673712754000","15242370"
"2015/10/16","43300","-750","-1.70","44300","45100","43300","72662","3242597600","659994621000","15242370"
"2015/10/15","44050","1250","2.92","42800","44250","42600","66261","2859233100","671426398500","15242370"
"2015/10/14","42800","-100","-0.23","42250","43050","42150","71756","3066581550","652373436000","15242370"
"2015/10/13","42900","100","0.23","42800","43100","42650","10902","467202700","653897673000","15242370"
"2015/10/12","42800","-300","-0.70","43600","43600","42800","9102","392291150","652373436000","15242370"
"2015/10/08","43100","-850","-1.93","44250","44350","42850","35761","1545226100","656946147000","15242370"
"2015/10/07","43950","-450","-1.01","44000","45000","43850","14985","668235000","669902161500","15242370"
"2015/10/06","44400","500","1.14","44500","44900","43800","16241","722328100","676761228000","15242370"
"2015/10/05","43900","150","0.34","43700","44400","43600","8327","367361300","669140043000","15242370"
"2015/10/02","43750","-550","-1.24","44500","44550","43750","10966","482436700","666853687500","15242370"
"2015/10/01","44300","100","0.23","44200","44850","43700","21378","944764900","675236991000","15242370"
"2015/09/30","44200","250","0.57","43900","44400","42650","36215","1565970700","673712754000","15242370"
"2015/09/25","43950","800","1.85","43150","44000","43000","12072","523828050","669902161500","15242370"
"2015/09/24","43150","-700","-1.60","43900","44000","43000","12128","527266700","657708265500","15242370"
"2015/09/23","43850","-900","-2.01","44400","44450","43200","24498","1075333500","668377924500","15242370"
"2015/09/22","44750","250","0.56","44550","44800","44100","19280","856352000","682096057500","15242370"
"2015/09/21","44500","-500","-1.11","44800","45200","44150","10469","466481200","678285465000","15242370"
"2015/09/18","45000","900","2.04","44100","45300","43900","29213","1296573050","685906650000","15242370"
"2015/09/17","44100","-750","-1.67","44950","45100","43650","18201","802445950","672188517000","15242370"
"2015/09/16","44850","750","1.70","44200","45000","44200","18252","817089600","683620294500","15242370"
"2015/09/15","44100","650","1.50","43400","44850","43400","15879","699359450","672188517000","15242370"
"2015/09/14","43450","-700","-1.59","43850","44750","43350","16569","725124050","662280976500","15242370"
"2015/09/11","44150","500","1.15","43850","44600","43500","11000","485635350","672950635500","15242370"
"2015/09/10","43650","-450","-1.02","44450","45150","43650","31480","1394446050","665329450500","15242370"
"2015/09/09","44100","450","1.03","43900","44700","43700","19161","846334200","672188517000","15242370"
"2015/09/08","43650","150","0.34","43800","44000","43000","14799","646724800","665329450500","15242370"
"2015/09/07","43500","-300","-0.68","43200","44800","42500","19341","843926900","663043095000","15242370"
"2015/09/04","43800","-1550","-3.42","45600","45600","43700","25742","1135233300","667615806000","15242370"
"2015/09/03","45350","350","0.78","45050","45600","44550","41127","1859377200","691241479500","15242370"
"2015/09/02","45000","-1900","-4.05","45100","46450","43900","68044","3070269350","685906650000","15242370"
"2015/09/01","46900","950","2.07","45000","46950","45000","24054","1112173300","714867153000","15242370"
"2015/08/31","45950","-950","-2.03","46900","46900","45450","31425","1440999850","700386901500","15242370"
"2015/08/28","46900","450","0.97","46600","47900","46600","30160","1427718850","714867153000","15242370"
"2015/08/27","46450","1850","4.15","45400","47900","44650","61126","2864952600","708008086500","15242370"
"2015/08/26","44600","1200","2.76","43400","45250","42750","69899","3118748050","679809702000","15242370"
"2015/08/25","43400","3500","8.77","39950","43500","39250","70893","2983967300","661518858000","15242370"
"2015/08/24","39900","-600","-1.48","40000","41950","39200","58591","2365381400","608170563000","15242370"
"2015/08/21","40500","-1150","-2.76","40100","41100","39900","66629","2701045100","617315985000","15242370"
"2015/08/20","41650","-1150","-2.69","42900","43500","41600","43506","1840597000","634844710500","15242370"
"2015/08/19","42800","-200","-0.47","43100","44000","40550","84662","3561615100","652373436000","15242370"
"2015/08/18","43000","-1150","-2.60","44250","44450","40800","79117","3341796200","655421910000","15242370"
"2015/08/17","44150","300","0.68","44150","44800","43600","34521","1525716900","672950635500","15242370"
"2015/08/13","43850","-1450","-3.20","45300","45650","43600","85398","3772478150","668377924500","15242370"
"2015/08/12","45300","-1550","-3.31","46800","46900","43000","55782","2514558650","690479361000","15242370"
"2015/08/11","46850","-1150","-2.40","48050","48900","46800","30110","1452255700","714105034500","15242370"
"2015/08/10","48000","-1050","-2.14","48600","49050","47600","31666","1524612350","731633760000","15242370"
"2015/08/07","49050","-600","-1.21","49200","49500","48250","23488","1149225950","747638248500","15242370"
"2015/08/06","49650","1900","3.98","47950","49650","47550","51985","2541798350","756783670500","15242370"
"2015/08/05","47750","250","0.53","48000","48000","47050","17977","854021500","727823167500","15242370"
"2015/08/04","47500","800","1.71","46500","47700","46500","20532","969803150","724012575000","15242370"
"2015/08/03","46700","600","1.30","46000","47700","45750","24362","1147191050","711818679000","15242370"
"2015/07/31","46100","-1400","-2.95","47500","47500","45700","41155","1915345350","702673257000","15242370"
"2015/07/30","47500","200","0.42","47300","47650","46500","27970","1321077950","724012575000","15242370"
